Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
10/03/18,1.73106,-2.39405,-1.15005,-2.48994,1.53089,2.20681
11/03/18,1.73106,-2.39405,-1.15005,-2.48994,1.53089,2.20681
12/03/18,1.75074,-2.40368,-2.6177,-0.57264,1.9263,2.55501
13/03/18,1.72587,-2.40156,-1.54218,-1.31078,2.17983,1.88291
14/03/18,1.69551,-2.35166,0.94871,-1.63543,5.31454,1.73535
15/03/18,0.92465,-1.57242,3.51135,-1.24753,10.81399,1.47142
16/03/18,0.68184,-1.32527,3.96514,-1.22234,11.80531,1.41533
17/03/18,0.68184,-1.32527,3.96514,-1.22234,11.80531,1.41533
18/03/18,0.68184,-1.32527,3.96514,-1.22234,11.80531,1.41533
19/03/18,0.68184,-1.32527,3.96514,-1.22234,11.80531,1.41533
20/03/18,1.65393,-2.29907,-0.26846,-3.62283,1.36238,1.99859
21/03/18,1.64702,-2.28633,-3.00523,0.65169,1.98593,0.0001
22/03/18,1.61919,-2.26395,-2.96546,0.65169,2.04576,0.0001
23/03/18,1.58484,-2.2435,-2.87007,0.04073,2.102,0.0001
24/03/18,1.58484,-2.2435,-2.87007,0.04073,2.102,0.0001
25/03/18,1.58484,-2.2435,-2.87007,0.04073,2.102,0.0001
26/03/18,1.61865,-2.27632,-2.85872,0.04073,2.13093,0.0001
27/03/18,1.60361,-2.39891,-2.69547,0.32639,2.1744,0.28923
28/03/18,1.57298,-2.37718,-2.62408,0.36877,2.23642,0.22336
29/03/18,1.60913,-2.25762,-2.88699,0.02519,2.17563,0.18767
30/03/18,1.60913,-2.25762,-2.88699,0.02519,2.17563,0.18767
31/03/18,1.60913,-2.25762,-2.88699,0.02519,2.17563,0.18767
01/04/18,1.60913,-2.25762,-2.88699,0.02519,2.17563,0.18767
02/04/18,1.60913,-2.25762,-2.88699,0.02519,2.17563,0.18767
03/04/18,1.62056,-2.25191,-0.85501,-1.87807,2.38931,2.11991
04/04/18,1.5922,-2.20685,-2.91564,-0.74485,2.17732,0.0001
05/04/18,1.64221,-2.26616,-2.90966,-1.4897,2.19533,0.0001
06/04/18,1.63212,-2.2449,0.57646,-2.5584,3.34516,2.22634
07/04/18,1.63212,-2.2449,0.57646,-2.5584,3.34516,2.22634
08/04/18,1.63212,-2.2449,0.57646,-2.5584,3.34516,2.22634
09/04/18,1.62958,-2.25818,-0.39604,-3.43265,1.47915,2.21541
10/04/18,1.58014,-2.20984,1.09511,-1.99644,5.03009,2.16576
11/04/18,1.61409,-2.25458,0.07894,-2.89222,2.19543,2.26902
12/04/18,1.61551,-2.23609,-2.64477,-0.13569,2.34016,0.45994
13/04/18,1.66547,-2.31939,-2.76823,-0.00848,2.29746,0.52534
14/04/18,1.66547,-2.31939,-2.76823,-0.00848,2.29746,0.52534
15/04/18,1.66547,-2.31939,-2.76823,-0.00848,2.29746,0.52534
16/04/18,1.67579,-2.32479,-2.78374,-0.01696,2.25841,1.05068
17/04/18,1.66403,-2.31908,-2.81764,-0.00106,2.25688,0.57808
18/04/18,1.62668,-2.28685,-2.74052,-0.00007,2.29126,1.15616
19/04/18,1.6486,-2.40651,-2.5098,0.37201,2.27912,0.12655
20/04/18,1.70113,-2.404,-2.71931,0.24051,2.19908,0.10605
21/04/18,1.70113,-2.404,-2.71931,0.24051,2.19908,0.10605
22/04/18,1.70113,-2.404,-2.71931,0.24051,2.19908,0.10605
23/04/18,1.74804,-2.40702,-2.85313,0.2543,2.13955,0.01893
24/04/18,1.76462,-2.74412,-2.24373,0.83444,2.40611,0.24622
25/04/18,1.7372,-2.36462,-2.90818,-0.00785,2.07868,0.187
26/04/18,1.71888,-2.35187,-2.90435,-0.00049,2.11646,0.01169
27/04/18,1.67419,-2.30866,-2.86418,-0.00049,2.15493,0.01169
28/04/18,1.67419,-2.30866,-2.86418,-0.00049,2.15493,0.01169
29/04/18,1.67419,-2.30866,-2.86418,-0.00049,2.15493,0.01169
30/04/18,1.67419,-2.30866,-2.86418,-0.00049,2.15493,0.01169
01/05/18,1.67419,-2.30866,-2.86418,-0.00049,2.15493,0.01169
02/05/18,1.71738,-2.32638,-2.99234,-0.00049,2.15512,0.01169
03/05/18,1.71169,-2.31569,-3.02338,-0.00049,2.16583,0.01169
04/05/18,1.67727,-2.25566,-3.03378,-0.00049,2.1804,0.01169
05/05/18,1.67727,-2.25566,-3.03378,-0.00049,2.1804,0.01169
06/05/18,1.67727,-2.25566,-3.03378,-0.00049,2.1804,0.01169
07/05/18,1.67727,-2.25566,-3.03378,-0.00049,2.1804,0.01169
08/05/18,1.66357,-2.23035,-3.09438,-3.6768,2.12457,0.0001
09/05/18,1.70891,-2.28689,-3.06056,-7.3536,2.11728,0.0002
10/05/18,1.69205,-2.27197,-3.07018,-0.4596,2.12959,0.0001
11/05/18,1.70666,-2.23959,-1.75451,-1.03642,2.67251,1.30838
12/05/18,1.70666,-2.23959,-1.75451,-1.03642,2.67251,1.30838
13/05/18,1.70666,-2.23959,-1.75451,-1.03642,2.67251,1.30838
14/05/18,1.725,-2.21374,-2.82507,-0.41765,2.22296,0.64111
15/05/18,1.73962,-2.21039,-3.11945,-0.29984,2.0836,0.34658
16/05/18,1.76767,-2.32095,-1.89038,-2.31744,1.3955,2.62909
17/05/18,1.78919,-2.35151,-2.57378,-0.46575,2.29509,1.14228
18/05/18,1.81447,-2.36647,-2.13408,-0.76272,2.47409,1.21237
19/05/18,1.81447,-2.36647,-2.13408,-0.76272,2.47409,1.21237
20/05/18,1.81447,-2.36647,-2.13408,-0.76272,2.47409,1.21237
21/05/18,1.81447,-2.36647,-2.13408,-0.76272,2.47409,1.21237
22/05/18,1.73056,-2.27151,-2.8278,-0.40907,2.19869,1.05641
23/05/18,1.72355,-2.26904,-1.88236,-1.06302,2.68333,1.37103
24/05/18,1.70571,-2.34858,-3.05931,0.36438,2.17823,0.06684
25/05/18,1.63843,-2.17125,-0.94474,-3.89054,1.09869,2.20531
26/05/18,1.63843,-2.17125,-0.94474,-3.89054,1.09869,2.20531
27/05/18,1.63843,-2.17125,-0.94474,-3.89054,1.09869,2.20531
28/05/18,1.5948,-2.15975,-3.57107,0.42566,2.31707,3.47002
29/05/18,1.47798,-1.97597,-2.59428,-1.00536,2.60897,1.20413
30/05/18,1.52429,-2.05091,-4.12599,0.4723,2.09097,1.92486
31/05/18,1.55157,-2.13318,-0.4302,-4.88741,0.78365,1.92059
01/06/18,1.52191,-2.09965,-0.18055,-4.23881,1.18208,2.06643
02/06/18,1.52191,-2.09965,-0.18055,-4.23881,1.18208,2.06643
03/06/18,1.52191,-2.09965,-0.18055,-4.23881,1.18208,2.06643
04/06/18,1.51784,-2.11026,-0.32934,-4.63737,0.86895,1.9458
05/06/18,1.51619,-1.96886,-1.42069,-5.0637,0.47634,1.85236
06/06/18,1.54882,-2.0633,-1.12961,-4.67191,0.6545,1.96691
07/06/18,1.61171,-2.13356,-1.08328,-4.71714,0.64234,1.86837
08/06/18,1.5455,-2.10897,-0.83267,-4.5318,0.79208,1.97997
09/06/18,1.5455,-2.10897,-0.83267,-4.5318,0.79208,1.97997
10/06/18,1.5455,-2.10897,-0.83267,-4.5318,0.79208,1.97997
11/06/18,1.58242,-2.14286,-0.85382,-4.61754,0.74487,1.92017
12/06/18,1.63775,-2.20045,-0.8709,-4.37325,0.83188,1.99752
13/06/18,1.59861,-2.17466,-0.92614,-4.4023,0.78455,2.0099
14/06/18,1.62651,-2.21698,-0.82382,-4.42161,0.8033,1.97765
15/06/18,1.63672,-2.16828,-1.23331,-4.83421,0.68493,2.08846
16/06/18,1.63672,-2.16828,-1.23331,-4.83421,0.68493,2.08846
17/06/18,1.63672,-2.16828,-1.23331,-4.83421,0.68493,2.08846
18/06/18,1.67391,-2.23763,-1.12751,-4.91975,0.69929,2.14009
19/06/18,1.67591,-2.27186,-0.88366,-4.99368,0.76386,2.18748
20/06/18,1.6397,-2.22487,-0.98762,-4.99765,0.68438,2.09646
21/06/18,1.64816,-2.23038,-1.09009,-5.32736,0.5902,2.04682
22/06/18,1.65024,-2.25646,-0.69553,-4.98663,0.82027,2.13891
23/06/18,1.65024,-2.25646,-0.69553,-4.98663,0.82027,2.13891
24/06/18,1.65024,-2.25646,-0.69553,-4.98663,0.82027,2.13891
25/06/18,1.62393,-2.24684,0.01364,-4.55191,1.31875,2.25164
26/06/18,1.6229,-2.2784,0.0001,-4.81463,1.12864,2.14917
27/06/18,1.60797,-2.23354,-2.61622,-0.58159,2.45237,2.42228
28/06/18,1.56263,-2.28812,-3.1584,0.33485,2.34639,0.34021
29/06/18,1.5249,-2.11666,-3.05367,-0.00193,2.33863,2.47663
30/06/18,1.5249,-2.11666,-3.05367,-0.00193,2.33863,2.47663
01/07/18,1.5249,-2.11666,-3.05367,-0.00193,2.33863,2.47663
02/07/18,1.49063,-2.07548,-3.15686,-0.00012,2.29819,0.15479
03/07/18,1.49687,-2.08714,-1.98916,-1.09786,2.35236,2.19484
04/07/18,1.47527,-2.05729,-2.99711,-0.215,2.255,4.93593
05/07/18,1.49281,-2.08174,-2.99327,0.16854,2.32868,0.00195
06/07/18,1.48284,-2.08645,-3.0324,0.33708,2.36172,0.0039
07/07/18,1.48284,-2.08645,-3.0324,0.33708,2.36172,0.0039
08/07/18,1.48284,-2.08645,-3.0324,0.33708,2.36172,0.0039
09/07/18,1.50524,-2.10551,-3.04075,0.53612,2.37214,0.00024
10/07/18,1.5132,-2.11123,0.69337,-1.98125,5.38736,2.22911
11/07/18,1.48554,-2.08584,-1.82785,-1.11253,2.42206,2.34092
12/07/18,1.50893,-2.11193,-1.98541,-0.95845,2.43312,2.40418
13/07/18,1.48978,-2.09423,-2.02195,-0.93837,2.49388,2.44988
14/07/18,1.48978,-2.09423,-2.02195,-0.93837,2.49388,2.44988
15/07/18,1.48978,-2.09423,-2.02195,-0.93837,2.49388,2.44988
16/07/18,1.51378,-2.13346,-1.9158,-0.93382,2.54774,2.45466
17/07/18,1.51395,-2.13607,-1.83089,-1.04002,2.49211,2.47218
18/07/18,1.51304,-2.13266,-1.70625,-1.18409,2.53673,2.48757
19/07/18,1.51224,-2.13473,-1.70536,-0.9699,2.75961,2.11018
20/07/18,1.51031,-2.14493,-1.45781,-1.2289,2.73862,2.41649
21/07/18,1.51031,-2.14493,-1.45781,-1.2289,2.73862,2.41649
22/07/18,1.51031,-2.14493,-1.45781,-1.2289,2.73862,2.41649
23/07/18,1.51564,-2.15061,-3.27008,0.64843,2.64699,3.8594
24/07/18,1.4611,-2.10985,-3.58707,1.43649,2.90127,4.50674
25/07/18,1.42483,-2.07859,-7.4359,5.50424,3.2082,3.72396
26/07/18,1.43721,-2.1021,-7.95443,6.17312,3.29387,3.79045
27/07/18,1.45853,-2.1236,-7.47007,5.63854,3.275,3.79342
28/07/18,1.45853,-2.1236,-7.47007,5.63854,3.275,3.79342
29/07/18,1.45853,-2.1236,-7.47007,5.63854,3.275,3.79342
30/07/18,1.48654,-2.15507,-11.783,9.9849,3.29615,3.57477
31/07/18,1.50259,-2.15777,-14.271,12.38646,3.24725,3.45732
01/08/18,1.53436,-2.17314,-5.87414,3.71968,2.90524,3.33691
02/08/18,1.46525,-2.10676,-5.55715,3.90728,3.27209,4.17934
03/08/18,1.41336,-2.05258,-2.84468,0.72423,2.6776,6.88586
04/08/18,1.41336,-2.05258,-2.84468,0.72423,2.6776,6.88586
05/08/18,1.41336,-2.05258,-2.84468,0.72423,2.6776,6.88586
06/08/18,1.3828,-2.01872,-2.88772,0.85949,2.75473,6.468
07/08/18,1.37535,-2.02183,-2.99401,1.05702,2.86165,5.80605
08/08/18,1.40503,-2.04499,-3.108,1.05657,2.84177,5.44829
09/08/18,1.38929,-2.01585,-3.21977,1.18869,2.86373,5.79074
10/08/18,1.41733,-2.03484,1.88495,-3.50503,4.10278,2.84376
11/08/18,1.41733,-2.03484,1.88495,-3.50503,4.10278,2.84376
12/08/18,1.41733,-2.03484,1.88495,-3.50503,4.10278,2.84376
13/08/18,1.42959,-2.0011,-1.04597,-4.69713,0.6113,2.07618
14/08/18,1.44872,-1.7626,-3.36452,-0.76571,2.28345,0.2154
15/08/18,1.46119,-1.71382,-3.47719,-0.94367,2.26089,0.19862
16/08/18,1.44193,-1.72504,-3.45165,-0.85346,2.26914,0.1938
17/08/18,1.42227,-1.68898,-3.47161,-0.9334,2.26764,0.17749
18/08/18,1.42227,-1.68898,-3.47161,-0.9334,2.26764,0.17749
19/08/18,1.42227,-1.68898,-3.47161,-0.9334,2.26764,0.17749
20/08/18,1.43425,-1.59746,-3.61325,-1.17174,2.23006,0.19611
21/08/18,1.45066,-1.71047,-3.42584,-0.95264,2.31032,0.19268
22/08/18,1.44567,-1.63208,-3.51996,-1.14851,2.23689,0.18072
23/08/18,1.45894,-1.73963,-3.322,-0.88823,2.28749,0.17782
24/08/18,1.46683,-1.84923,-3.19391,-0.64778,2.34306,0.16254
25/08/18,1.46683,-1.84923,-3.19391,-0.64778,2.34306,0.16254
26/08/18,1.46683,-1.84923,-3.19391,-0.64778,2.34306,0.16254
27/08/18,1.49173,-1.83908,-3.2089,-0.71862,2.33375,0.18316
28/08/18,1.50008,-1.87619,-3.16828,-0.6537,2.36663,0.1779
29/08/18,1.52739,-1.93121,-3.10764,-0.59176,2.38375,0.17869
30/08/18,1.53295,-1.93988,-3.14472,-0.56037,2.34003,0.174
31/08/18,1.49774,-1.89326,-3.15594,-0.60307,2.37444,0.17206
01/09/18,1.49774,-1.89326,-3.15594,-0.60307,2.37444,0.17206
02/09/18,1.49774,-1.89326,-3.15594,-0.60307,2.37444,0.17206
03/09/18,1.47924,-1.90988,-3.09073,-0.50844,2.4207,0.16501
04/09/18,1.49368,-1.92793,-3.12177,-0.51224,2.39044,0.14279
05/09/18,1.51501,-1.93906,-3.06307,-0.55074,2.42292,0.14944
06/09/18,1.51156,-1.85835,-3.17365,-0.72048,2.33894,0.16668
07/09/18,1.50742,-1.89667,-3.08626,-0.60342,2.40603,0.1659
08/09/18,1.50742,-1.89667,-3.08626,-0.60342,2.40603,0.1659
09/09/18,1.50742,-1.89667,-3.08626,-0.60342,2.40603,0.1659
10/09/18,1.5677,-1.97779,-3.05375,-0.50802,2.41886,0.16431
11/09/18,1.57844,-2.05228,-2.97209,-0.3553,2.4248,0.12327
12/09/18,1.57844,-2.05228,-2.97209,-0.3553,2.4248,0.12327
13/09/18,1.56275,-2.05135,-2.94638,-0.41571,2.41655,0.10231
14/09/18,1.56961,-2.07759,-2.88152,-0.44617,2.41968,0.08281
15/09/18,1.56961,-2.07759,-2.88152,-0.44617,2.41968,0.08281
16/09/18,1.56961,-2.07759,-2.88152,-0.44617,2.41968,0.08281
17/09/18,1.57506,-2.086,-2.84806,-0.5288,2.39609,0.06659
18/09/18,1.57506,-2.086,-2.84806,-0.5288,2.39609,0.06659
19/09/18,1.58594,-2.16345,-2.72627,-1.27157,2.35428,0.00703
20/09/18,1.6053,-2.22765,-2.56986,-0.42083,2.49232,0.00114
21/09/18,1.59882,-2.31664,-2.49186,0.26709,2.5251,0.34564
22/09/18,1.59882,-2.31664,-2.49186,0.26709,2.5251,0.34564
23/09/18,1.59882,-2.31664,-2.49186,0.26709,2.5251,0.34564
24/09/18,1.59502,-2.42096,-2.52193,0.60178,2.46721,0.46822
25/09/18,1.59471,-2.50836,-2.15581,0.73544,2.47115,0.31066
26/09/18,1.58798,-2.59233,-1.93061,1.00404,2.52402,0.2687
27/09/18,1.54432,-2.54463,-1.85045,0.97253,2.55066,0.27302
28/09/18,1.50469,-2.42261,-2.13096,0.77622,2.38108,0.29874
29/09/18,1.50469,-2.42261,-2.13096,0.77622,2.38108,0.29874
30/09/18,1.50469,-2.42261,-2.13096,0.77622,2.38108,0.29874
01/10/18,1.55358,-2.53638,-2.02694,0.93093,2.47839,0.27189
02/10/18,1.51577,-2.59401,-1.89969,1.22148,2.66537,0.26393
03/10/18,1.51577,-2.59401,-1.89969,1.22148,2.66537,0.26393
04/10/18,1.5597,-2.33895,-2.44982,0.46632,2.22527,0.28138
05/10/18,1.57224,-2.44137,-2.21482,0.65775,2.30674,0.22722
06/10/18,1.57224,-2.44137,-2.21482,0.65775,2.30674,0.22722
07/10/18,1.57224,-2.44137,-2.21482,0.65775,2.30674,0.22722
08/10/18,1.56816,-2.46577,-2.29949,0.74301,2.29643,0.25961
09/10/18,1.63813,-2.63132,-2.20973,0.9959,2.35428,0.248
10/10/18,1.60611,-2.53864,-2.1823,0.81783,2.36296,0.24254
11/10/18,1.55443,-2.50512,-2.18267,0.86931,2.37458,0.24917
12/10/18,1.57336,-2.53369,-2.23919,0.84569,2.30139,0.26151
13/10/18,1.57336,-2.53369,-2.23919,0.84569,2.30139,0.26151
14/10/18,1.57336,-2.53369,-2.23919,0.84569,2.30139,0.26151
15/10/18,1.54754,-2.63091,-2.08706,1.1388,2.39855,0.26433
16/10/18,1.57301,-2.5296,-2.30773,0.80514,2.31694,0.27214
17/10/18,1.55803,-2.55423,-2.18573,0.81155,2.41446,0.27287
18/10/18,1.55803,-2.55423,-2.18573,0.81155,2.41446,0.27287
19/10/18,1.501,-2.58509,-2.11156,0.97695,2.49505,0.27678
20/10/18,1.501,-2.58509,-2.11156,0.97695,2.49505,0.27678
21/10/18,1.501,-2.58509,-2.11156,0.97695,2.49505,0.27678
22/10/18,1.5244,-2.70091,-1.82263,1.17729,2.51585,0.28088
23/10/18,1.49329,-2.6636,-1.84871,1.17015,2.53876,0.2794
24/10/18,1.47249,-2.73514,-1.63516,1.40719,2.70315,0.26653
25/10/18,1.47249,-2.73514,-1.63516,1.40719,2.70315,0.26653
26/10/18,1.47852,-2.68561,-1.80022,1.26253,2.71443,0.27098
27/10/18,1.47852,-2.68561,-1.80022,1.26253,2.71443,0.27098
28/10/18,1.47852,-2.68561,-1.80022,1.26253,2.71443,0.27098
29/10/18,1.46717,-2.54038,-1.92764,0.89549,2.68225,0.27613
30/10/18,1.51697,-2.6802,-1.85746,1.15255,2.70582,0.26976
31/10/18,1.51697,-2.6802,-1.85746,1.15255,2.70582,0.26976
01/11/18,1.50809,-2.67036,-1.88113,1.24242,2.598,0.26046
02/11/18,1.52185,-2.693,-1.85,1.28455,2.59456,0.25294
03/11/18,1.52185,-2.693,-1.85,1.28455,2.59456,0.25294
04/11/18,1.52185,-2.693,-1.85,1.28455,2.59456,0.25294
05/11/18,1.53131,-2.64968,-2.05374,1.16612,2.50608,0.25669
06/11/18,1.51858,-2.58397,-2.16322,1.04269,2.48123,0.26502
07/11/18,1.50988,-2.51505,-2.11779,0.88256,2.5064,0.2564
08/11/18,1.5418,-2.4707,-2.22127,0.68738,2.4614,0.25392
09/11/18,1.51583,-2.45352,-2.2664,0.7435,2.44036,0.26751
10/11/18,1.51583,-2.45352,-2.2664,0.7435,2.44036,0.26751
11/11/18,1.51583,-2.45352,-2.2664,0.7435,2.44036,0.26751
12/11/18,1.49562,-2.48014,-2.22236,0.8796,2.5208,0.26212
13/11/18,1.49562,-2.48014,-2.22236,0.8796,2.5208,0.26212
14/11/18,1.52491,-2.51097,-2.19186,0.88802,2.58157,0.26779
15/11/18,1.52361,-2.54239,-2.2438,0.99006,2.65082,0.28462
16/11/18,1.53433,-2.49046,-2.37581,0.81639,2.56298,0.30046
17/11/18,1.53433,-2.49046,-2.37581,0.81639,2.56298,0.30046
18/11/18,1.53433,-2.49046,-2.37581,0.81639,2.56298,0.30046
19/11/18,1.54761,-2.51248,-2.33321,0.84192,2.57878,0.30948
20/11/18,1.52125,-2.51249,-2.26535,0.91339,2.63004,0.28837
21/11/18,1.54038,-2.42205,-2.34754,0.59437,2.64409,0.29173
22/11/18,1.52413,-2.4145,-2.31714,0.60113,2.65331,0.29039
23/11/18,1.52413,-2.4145,-2.31714,0.60113,2.65331,0.29039
24/11/18,1.52413,-2.4145,-2.31714,0.60113,2.65331,0.29039
25/11/18,1.52413,-2.4145,-2.31714,0.60113,2.65331,0.29039
26/11/18,1.52413,-2.4145,-2.31714,0.60113,2.65331,0.29039
27/11/18,1.52413,-2.4145,-2.31714,0.60113,2.65331,0.29039
28/11/18,1.50738,-2.36208,-2.41783,0.51817,2.63753,0.33121
29/11/18,1.50738,-2.36208,-2.41783,0.51817,2.63753,0.33121
30/11/18,1.49294,-2.34102,-2.5486,0.55113,2.57667,0.37317
01/12/18,1.49294,-2.34102,-2.5486,0.55113,2.57667,0.37317
02/12/18,1.49294,-2.34102,-2.5486,0.55113,2.57667,0.37317
03/12/18,1.49946,-2.33779,-2.54005,0.53949,2.57965,0.3949
04/12/18,1.44655,-2.31478,-2.44894,0.59609,2.62198,0.33934
05/12/18,1.38337,-2.22422,-2.59157,0.57684,2.51614,0.40124
06/12/18,0.0001,-1.28289,4.99726,1.71222,14.09553,0.25446
07/12/18,1.33669,-2.11915,-0.00567,-4.33506,0.89401,2.12581
08/12/18,1.33669,-2.11915,-0.00567,-4.33506,0.89401,2.12581
09/12/18,1.33669,-2.11915,-0.00567,-4.33506,0.89401,2.12581
10/12/18,1.30314,-2.15343,-0.00035,-4.47185,0.72607,2.05595
11/12/18,1.26904,-2.14072,-0.0007,-4.2802,0.73285,2.00596
12/12/18,1.25636,-2.09655,-0.00004,-4.29577,0.76417,2.02499
13/12/18,1.24874,-2.1015,-0.00008,-4.08176,0.79265,2.0352
14/12/18,1.33428,-2.31925,-2.28324,0.84113,2.54857,0.4692
15/12/18,1.33428,-2.31925,-2.28324,0.84113,2.54857,0.4692
16/12/18,1.33428,-2.31925,-2.28324,0.84113,2.54857,0.4692
17/12/18,1.35985,-2.44035,-2.1836,1.04256,2.62621,0.44708
18/12/18,1.33327,-2.39899,-2.19014,1.01242,2.62599,0.44867
19/12/18,1.31981,-2.38271,-1.99991,0.96493,2.67816,0.42813
20/12/18,1.30894,-2.41704,-1.92081,1.02502,2.75906,0.45209
21/12/18,1.29935,-2.29899,-2.2133,0.85662,2.55517,0.50126
22/12/18,1.29935,-2.29899,-2.2133,0.85662,2.55517,0.50126
23/12/18,1.29935,-2.29899,-2.2133,0.85662,2.55517,0.50126
24/12/18,1.29935,-2.29899,-2.2133,0.85662,2.55517,0.50126
25/12/18,1.29935,-2.29899,-2.2133,0.85662,2.55517,0.50126
26/12/18,1.29935,-2.29899,-2.2133,0.85662,2.55517,0.50126
27/12/18,1.30967,-2.36186,-2.20888,0.9402,2.58057,0.45115
28/12/18,1.32893,-2.2843,-2.43281,0.77987,2.51503,0.48829
29/12/18,1.32893,-2.2843,-2.43281,0.77987,2.51503,0.48829
30/12/18,1.32893,-2.2843,-2.43281,0.77987,2.51503,0.48829
31/12/18,1.32893,-2.2843,-2.43281,0.77987,2.51503,0.48829
01/01/19,1.32893,-2.2843,-2.43281,0.77987,2.51503,0.48829
02/01/19,1.18192,-1.75065,1.66342,-2.90517,5.03503,2.88174
03/01/19,1.13006,-1.70218,1.67861,-2.54073,5.73148,2.86521
04/01/19,1.12861,-1.69674,2.26236,-3.16346,5.43423,3.13788
05/01/19,1.12861,-1.69674,2.26236,-3.16346,5.43423,3.13788
06/01/19,1.12861,-1.69674,2.26236,-3.16346,5.43423,3.13788
07/01/19,1.15417,-1.72249,3.16113,-4.25525,4.87222,3.36734
08/01/19,1.1985,-1.76537,4.69857,-5.95228,4.38151,3.46515
09/01/19,1.20371,-1.7606,3.81296,-5.05719,4.42113,3.33504
10/01/19,1.16056,-1.7088,2.45105,-3.51931,5.01469,3.14894
11/01/19,1.29292,-1.8731,-0.18409,-4.28605,0.92047,2.18897
12/01/19,1.29292,-1.8731,-0.18409,-4.28605,0.92047,2.18897
13/01/19,1.29292,-1.8731,-0.18409,-4.28605,0.92047,2.18897
14/01/19,1.28212,-1.85312,-0.01151,-4.23649,1.048,2.2491
15/01/19,1.30652,-1.82045,-0.43755,-2.23831,2.87653,2.52851
16/01/19,1.33756,-1.84493,-1.76582,-1.17157,2.54597,2.57135
17/01/19,1.36794,-1.85239,0.19725,-2.21472,4.43375,2.40835
18/01/19,1.36701,-1.87467,-2.88232,0.00791,2.50984,2.82711
19/01/19,1.36701,-1.87467,-2.88232,0.00791,2.50984,2.82711
20/01/19,1.36701,-1.87467,-2.88232,0.00791,2.50984,2.82711
21/01/19,1.33855,-1.84138,-2.84406,0.00049,2.54272,0.17669
22/01/19,1.3402,-1.84089,-1.01631,-1.78597,2.56661,2.49757
23/01/19,1.17118,-1.70865,2.28344,-3.48194,4.8415,3.14281
24/01/19,1.10904,-1.64984,2.2647,-3.14349,5.55304,3.29161
25/01/19,1.25842,-1.77749,-0.90928,-1.60334,2.92626,2.60896
26/01/19,1.25842,-1.77749,-0.90928,-1.60334,2.92626,2.60896
27/01/19,1.25842,-1.77749,-0.90928,-1.60334,2.92626,2.60896
28/01/19,1.24655,-1.77611,-2.60634,-0.00217,2.63163,2.15185
29/01/19,1.2792,-1.78634,-2.65227,-0.00138,2.68801,0.13449
30/01/19,1.27576,-1.77925,-2.61573,-0.00276,2.74242,0.00841
31/01/19,1.2455,-1.76439,-2.47616,-0.00276,2.85921,0.00841
01/02/19,1.25893,-1.76069,-2.5985,-0.00017,2.8168,0.01682
02/02/19,1.25893,-1.76069,-2.5985,-0.00017,2.8168,0.01682
03/02/19,1.25893,-1.76069,-2.5985,-0.00017,2.8168,0.01682
04/02/19,1.25834,-1.75285,-1.75132,-0.91142,2.74621,2.78056
05/02/19,1.27073,-1.76211,-0.57187,-3.89282,0.95519,2.45826
06/02/19,1.17196,-1.66969,2.28973,-3.68332,4.90306,3.44984
07/02/19,1.01719,-1.50284,2.78478,-3.66309,5.70851,3.59048
08/02/19,0.95474,-1.43724,3.65371,-4.47994,5.81926,3.95614
09/02/19,0.95474,-1.43724,3.65371,-4.47994,5.81926,3.95614
10/02/19,0.95474,-1.43724,3.65371,-4.47994,5.81926,3.95614
11/02/19,1.11376,-1.59357,1.17646,-2.36615,6.00161,3.02225
12/02/19,1.12258,-1.60737,2.03322,-3.09144,5.94373,3.49284
13/02/19,1.12258,-1.60737,2.03322,-3.09144,5.94373,3.49284
14/02/19,0.82007,-1.32324,4.01916,-4.20552,6.76803,4.2693
15/02/19,0.82007,-1.32324,4.01916,-4.20552,6.76803,4.2693
16/02/19,0.82007,-1.32324,4.01916,-4.20552,6.76803,4.2693
17/02/19,0.82007,-1.32324,4.01916,-4.20552,6.76803,4.2693
18/02/19,0.99789,-1.5168,14.49571,-15.46158,5.24715,4.77508
19/02/19,0.85165,-1.38864,25.7376,-26.24804,5.55668,5.18948
20/02/19,0.85165,-1.38864,25.7376,-26.24804,5.55668,5.18948
21/02/19,0.74526,-1.29364,29.96652,-30,5.96191,5.58792
22/02/19,0.74526,-1.29364,29.96652,-30,5.96191,5.58792
23/02/19,0.74526,-1.29364,29.96652,-30,5.96191,5.58792
24/02/19,0.74526,-1.29364,29.96652,-30,5.96191,5.58792
25/02/19,0.70817,-1.26344,10.54559,-10.35007,6.48215,5.3743
26/02/19,1.25989,-1.83158,0.0768,-3.80265,1.41144,2.76864
27/02/19,1.25501,-1.82289,0.1536,-3.99818,1.27719,2.60362
28/02/19,1.26996,-1.84097,0.3072,-3.92247,1.39725,2.55837
01/03/19,1.35394,-1.90713,0.01729,-3.71223,1.4912,2.76451
02/03/19,1.35394,-1.90713,0.01729,-3.71223,1.4912,2.76451
03/03/19,1.35394,-1.90713,0.01729,-3.71223,1.4912,2.76451
04/03/19,1.37847,-1.88641,0.05825,-2.71818,2.84784,3.17561
05/03/19,1.38174,-1.89417,0.11636,-2.6432,3.06178,3.17375
06/03/19,1.34732,-1.88302,-0.18335,-3.42619,1.65189,2.98516
07/03/19,1.37999,-1.906,-2.26964,-0.19372,3.36644,3.40279
08/03/19,0.0001,-0.55073,4.92846,-2.81007,11.28181,4.59933
